iquitos_persiann, 3.875S, 73.375W, precipitation_amount,
2002,2,6,40.16, 
2002,2,7,0.85, 
2002,2,8,7.76, 
2002,2,9,4.13, 
2002,2,10,21.57, 
2002,2,11,15.86, 
2002,2,12,6.65, 
2002,2,13,4.68, 
2002,2,14,4.85, 
2002,2,15,3.48, 
2002,2,16,4.56, 
2002,2,17,12.75, 
2002,2,18,0.49, 
2002,2,19,16.51, 
2002,2,20,10.57, 
2002,2,21,9.86, 
2002,2,22,0, 
2002,2,23,6.13, 
2002,2,24,17.94, 
2002,2,25,19.13, 
2002,2,26,0, 
2002,2,27,18.29, 
2002,2,28,2.19, 
2002,3,1,32.46, 
2002,3,2,30.73, 
2002,3,3,7.04, 
2002,3,4,2.13, 
2002,3,5,24.13, 
2002,3,6,0.46, 
2002,3,7,0, 
2002,3,8,8.82, 
2002,3,9,7.37, 
2002,3,10,1.18, 
2002,3,11,0, 
2002,3,12,3.67, 
2002,3,13,18.21, 
2002,3,14,15.62, 
2002,3,15,2.31, 
2002,3,16,1.57, 
2002,3,17,8.68, 
2002,3,18,11.12, 
2002,3,19,36.12, 
2002,3,20,10.43, 
2002,3,21,14.78, 
2002,3,22,19.53, 
2002,3,23,13.13, 
2002,3,24,4.28, 
2002,3,25,12.15, 
2002,3,26,43.25, 
2002,3,27,10.95, 
2002,3,28,20.57, 
2002,3,29,3.73, 
2002,3,30,1.38, 
2002,3,31,5.79, 
2002,4,1,8.34, 
2002,4,2,13.08, 
2002,4,3,17.18, 
2002,4,4,7.76, 
2002,4,5,2.63, 
2002,4,6,1.81, 
2002,4,7,16.37, 
2002,4,8,17.15, 
2002,4,9,2.39, 
2002,4,10,1.74, 
2002,4,11,0, 
2002,4,12,29.36, 
2002,4,13,54.94, 
2002,4,14,6.5, 
2002,4,15,14.56, 
2002,4,16,0.98, 
2002,4,17,0, 
2002,4,18,2.88, 
2002,4,19,32.01, 
2002,4,20,0.47, 
2002,4,21,7.67, 
2002,4,22,1.58, 
2002,4,23,32.66, 
2002,4,24,1.89, 
2002,4,25,11.66, 
2002,4,26,3.11, 
2002,4,27,5.6, 
2002,4,28,3.85, 
2002,4,29,1.28, 
2002,4,30,2.15, 
2002,5,1,24.07, 
2002,5,2,24.5, 
2002,5,3,2.41, 
2002,5,4,12.21, 
2002,5,5,12.3, 
2002,5,6,23.66, 
2002,5,7,1.95, 
2002,5,8,9.59, 
2002,5,9,14.34, 
2002,5,10,0.98, 
2002,5,11,13.44, 
2002,5,12,5.3, 
2002,5,13,1.19, 
2002,5,14,0, 
2002,5,15,28.34, 
2002,5,16,9.37, 
2002,5,17,2.21, 
2002,5,18,9.62, 
2002,5,19,0, 
2002,5,20,1.71, 
2002,5,21,0.83, 
2002,5,22,2.25, 
2002,5,23,7.84, 
2002,5,24,8.47, 
2002,5,25,21.28, 
2002,5,26,0.87, 
2002,5,27,0, 
2002,5,28,2.06, 
2002,5,29,19.38, 
2002,5,30,17.68, 
2002,5,31,16.53, 
2002,6,1,0, 
2002,6,2,2.25, 
2002,6,3,14.86, 
2002,6,4,15.76, 
2002,6,5,8.05, 
2002,6,6,6.29, 
2002,6,7,8.38, 
2002,6,8,9.36, 
2002,6,9,12.87, 
2002,6,10,8.91, 
2002,6,11,23.5, 
2002,6,12,0, 
2002,6,13,7.1, 
2002,6,14,3.75, 
2002,6,15,4.81, 
2002,6,16,0, 
2002,6,17,0, 
2002,6,18,0, 
2002,6,19,2.16, 
2002,6,20,1.02, 
2002,6,21,0, 
2002,6,22,0, 
2002,6,23,0, 
2002,6,24,0, 
2002,6,25,0, 
2002,6,26,1.03, 
2002,6,27,0, 
2002,6,28,0, 
2002,6,29,1.13, 
2002,6,30,0, 
2002,7,1,1.11, 
2002,7,2,0, 
2002,7,3,0, 
2002,7,4,0, 
2002,7,5,0, 
2002,7,6,0, 
2002,7,7,1.52, 
2002,7,8,4.19, 
2002,7,9,0, 
2002,7,10,0, 
2002,7,11,1.84, 
2002,7,12,57.47, 
2002,7,13,1.85, 
2002,7,14,0, 
2002,7,15,1.84, 
2002,7,16,0, 
2002,7,17,12.66, 
2002,7,18,48.55, 
2002,7,19,4.34, 
2002,7,20,0, 
2002,7,21,0, 
2002,7,22,0, 
2002,7,23,21.7, 
2002,7,24,28.48, 
2002,7,25,11.49, 
2002,7,26,9.49, 
2002,7,27,3.15, 
2002,7,28,2.62, 
2002,7,29,13, 
2002,7,30,0, 
2002,7,31,0, 
2002,8,1,4.67, 
2002,8,2,0, 
2002,8,3,7.9, 
2002,8,4,1.77, 
2002,8,5,0, 
2002,8,6,0, 
2002,8,7,0, 
2002,8,8,3.44, 
2002,8,9,0, 
2002,8,10,2.17, 
2002,8,11,1.63, 
2002,8,12,2.57, 
2002,8,13,0.9, 
2002,8,14,0, 
2002,8,15,6.46, 
2002,8,16,5.6, 
2002,8,17,1.76, 
2002,8,18,16.99, 
2002,8,19,0, 
2002,8,20,0.69, 
2002,8,21,0, 
2002,8,22,9.56, 
2002,8,23,4.6, 
2002,8,24,5.05, 
2002,8,25,3.03, 
2002,8,26,15.87, 
2002,8,27,3.7, 
2002,8,28,18.55, 
2002,8,29,12.33, 
2002,8,30,30.26, 
2002,8,31,11.4, 
2002,9,1,3.66, 
2002,9,2,1.95, 
2002,9,3,0, 
2002,9,4,0, 
2002,9,5,2.21, 
2002,9,6,0, 
2002,9,7,5.82, 
2002,9,8,14.9, 
2002,9,9,2.43, 
2002,9,10,2.38, 
2002,9,11,0, 
2002,9,12,0, 
2002,9,13,5.53, 
2002,9,14,1.09, 
2002,9,15,1.3, 
2002,9,16,1.19, 
2002,9,17,2.39, 
2002,9,18,19.68, 
2002,9,19,3.07, 
2002,9,20,4.9, 
2002,9,21,8.52, 
2002,9,22,0, 
2002,9,23,0, 
2002,9,24,0.6, 
2002,9,25,29.92, 
2002,9,26,1.58, 
2002,9,27,22.54, 
2002,9,28,0.59, 
2002,9,29,8.17, 
2002,9,30,7.58, 
2002,10,1,22.64, 
2002,10,2,23.12, 
2002,10,3,14.88, 
2002,10,4,5.4, 
2002,10,5,0.9, 
2002,10,6,0, 
2002,10,7,3.28, 
2002,10,8,2.07, 
2002,10,9,3.16, 
2002,10,10,3.89, 
2002,10,11,3.65, 
2002,10,12,9.19, 
2002,10,13,0, 
2002,10,14,0, 
2002,10,15,10.36, 
2002,10,16,4.71, 
2002,10,17,13.19, 
2002,10,18,1.38, 
2002,10,19,5.88, 
2002,10,20,3.11, 
2002,10,21,10.31, 
2002,10,22,2.34, 
2002,10,23,11.89, 
2002,10,24,3.62, 
2002,10,25,2.86, 
2002,10,26,60.42, 
2002,10,27,5.89, 
2002,10,28,2.75, 
2002,10,29,2.28, 
2002,10,30,32.98, 
2002,10,31,7.96, 
2002,11,1,26.13, 
2002,11,2,1.7, 
2002,11,3,7.74, 
2002,11,4,16.68, 
2002,11,5,4.64, 
2002,11,6,54.97, 
2002,11,7,0, 
2002,11,8,5.67, 
2002,11,9,5.89, 
2002,11,10,9.59, 
2002,11,11,10.6, 
2002,11,12,9.05, 
2002,11,13,31.88, 
2002,11,14,2.3, 
2002,11,15,9.5, 
2002,11,16,4.09, 
2002,11,17,1.25, 
2002,11,18,3.62, 
2002,11,19,3.86, 
2002,11,20,7.5, 
2002,11,21,31.77, 
2002,11,22,1.8, 
2002,11,23,4.33, 
2002,11,24,3.78, 
2002,11,25,7.11, 
2002,11,26,14.85, 
2002,11,27,5.21, 
2002,11,28,7.3, 
2002,11,29,1.4, 
2002,11,30,6.13, 
2002,12,1,3.76, 
2002,12,2,11.04, 
2002,12,3,2.85, 
2002,12,4,5.89, 
2002,12,5,5.08, 
2002,12,6,0.57, 
2002,12,7,8.84, 
2002,12,8,4.67, 
2002,12,9,7.12, 
2002,12,10,0, 
2002,12,11,1.6, 
2002,12,12,2.29, 
2002,12,13,8.85, 
2002,12,14,0.47, 
2002,12,15,0.67, 
2002,12,16,11.85, 
2002,12,17,63.65, 
2002,12,18,6.47, 
2002,12,19,6.92, 
2002,12,20,1.2, 
2002,12,21,47.39, 
2002,12,22,24.41, 
2002,12,23,1.69, 
2002,12,24,15.26, 
2002,12,25,28.89, 
2002,12,26,14.94, 
2002,12,27,6.08, 
2002,12,28,3.36, 
2002,12,29,1.63, 
2002,12,30,0, 
2002,12,31,0, 
2003,1,1,0, 
2003,1,2,0, 
2003,1,3,0.85, 
2003,1,4,0, 
2003,1,5,10.92, 
2003,1,6,0, 
2003,1,7,4.18, 
2003,1,8,7.03, 
2003,1,9,4.8, 
2003,1,10,29.2, 
2003,1,11,4.28, 
2003,1,12,3.3, 
2003,1,13,7.67, 
2003,1,14,5.71, 
2003,1,15,1.84, 
2003,1,16,24.09, 
2003,1,17,27.18, 
2003,1,18,1.06, 
2003,1,19,0.74, 
2003,1,20,23.43, 
2003,1,21,4.45, 
2003,1,22,0, 
2003,1,23,0, 
2003,1,24,16.6, 
2003,1,25,11.69, 
2003,1,26,2.31, 
2003,1,27,0, 
2003,1,28,0, 
2003,1,29,10.47, 
2003,1,30,8.97, 
2003,1,31,9.03, 
2003,2,1,1.54, 
2003,2,2,13.75, 
2003,2,3,12.6, 
2003,2,4,5.5, 
2003,2,5,10.34, 
2003,2,6,6.45, 
2003,2,7,6.77, 
2003,2,8,22.01, 
2003,2,9,11.18, 
2003,2,10,8.38, 
2003,2,11,3.16, 
2003,2,12,2.83, 
2003,2,13,7.41, 
2003,2,14,1.26, 
2003,2,15,3.77, 
2003,2,16,5.27, 
2003,2,17,1.33, 
2003,2,18,1.07, 
2003,2,19,29.36, 
2003,2,20,18.64, 
2003,2,21,23.45, 
2003,2,22,38.45, 
2003,2,23,6.47, 
2003,2,24,14.76, 
2003,2,25,15.67, 
2003,2,26,2.49, 
2003,2,27,3.01, 
2003,2,28,29.52, 
2003,3,1,2.2, 
2003,3,2,1.76, 
2003,3,3,9.06, 
2003,3,4,3.6, 
2003,3,5,18.37, 
2003,3,6,2.61, 
2003,3,7,13.95, 
2003,3,8,0.61, 
2003,3,9,0, 
2003,3,10,8.83, 
2003,3,11,1.9, 
2003,3,12,13.02, 
2003,3,13,3.78, 
2003,3,14,37.99, 
2003,3,15,5.2, 
2003,3,16,32.13, 
2003,3,17,15.02, 
2003,3,18,20.21, 
2003,3,19,14.39, 
2003,3,20,14.3, 
2003,3,21,0, 
2003,3,22,18.66, 
2003,3,23,22.18, 
2003,3,24,3.87, 
2003,3,25,22.73, 
2003,3,26,8.36, 
2003,3,27,15.18, 
2003,3,28,12.19, 
2003,3,29,7.71, 
2003,3,30,15.55, 
2003,3,31,7.66, 
2003,4,1,15.15, 
2003,4,2,13.67, 
2003,4,3,7.43, 
2003,4,4,7.96, 
2003,4,5,1.71, 
2003,4,6,22.56, 
2003,4,7,10.11, 
2003,4,8,18.73, 
2003,4,9,12.83, 
2003,4,10,8.56, 
2003,4,11,7.46, 
2003,4,12,0, 
2003,4,13,2.14, 
2003,4,14,1.42, 
2003,4,15,5.1, 
2003,4,16,1.69, 
2003,4,17,10.99, 
2003,4,18,11.73, 
2003,4,19,6.72, 
2003,4,20,38.32, 
2003,4,21,2.79, 
2003,4,22,11.64, 
2003,4,23,11.4, 
2003,4,24,2.02, 
2003,4,25,15.56, 
2003,4,26,15.25, 
2003,4,27,4.88, 
2003,4,28,4.68, 
2003,4,29,10.93, 
2003,4,30,5.56, 
2003,5,1,14.48, 
2003,5,2,50.25, 
2003,5,3,15.05, 
2003,5,4,9.38, 
2003,5,5,32.4, 
2003,5,6,70.37, 
2003,5,7,4.38, 
2003,5,8,1.94, 
2003,5,9,0, 
2003,5,10,0, 
2003,5,11,4.98, 
2003,5,12,2.49, 
2003,5,13,8.25, 
2003,5,14,7.58, 
2003,5,15,0, 
2003,5,16,1, 
2003,5,17,5.31, 
2003,5,18,0, 
2003,5,19,1.56, 
2003,5,20,0, 
2003,5,21,19.93, 
2003,5,22,0, 
2003,5,23,7.23, 
2003,5,24,50.09, 
2003,5,25,21.52, 
2003,5,26,67.75, 
2003,5,27,6.65, 
2003,5,28,42.73, 
2003,5,29,9.75, 
2003,5,30,2.03, 
2003,5,31,1, 
2003,6,1,7.23, 
2003,6,2,0.86, 
2003,6,3,12.68, 
2003,6,4,8.4, 
2003,6,5,19.64, 
2003,6,6,36.66, 
2003,6,7,1.07, 
2003,6,8,18.16, 
2003,6,9,2.11, 
2003,6,10,0, 
2003,6,11,4.66, 
2003,6,12,14.95, 
2003,6,13,8.87, 
2003,6,14,2.47, 
2003,6,15,3.92, 
2003,6,16,12.28, 
2003,6,17,21.49, 
2003,6,18,19.76, 
2003,6,19,5.76, 
2003,6,20,24.3, 
2003,6,21,2, 
2003,6,22,0.85, 
2003,6,23,14.72, 
2003,6,24,24.31, 
2003,6,25,3.6, 
2003,6,26,3.44, 
2003,6,27,1.86, 
2003,6,28,0, 
2003,6,29,23.16, 
2003,6,30,4.72, 
2003,7,1,5.53, 
2003,7,2,4.04, 
2003,7,3,22.14, 
2003,7,4,6.53, 
2003,7,5,4.64, 
2003,7,6,0, 
2003,7,7,10.7, 
2003,7,8,23.24, 
2003,7,9,15.63, 
2003,7,10,21.18, 
2003,7,11,0, 
2003,7,12,5.15, 
2003,7,13,0, 
2003,7,14,0, 
2003,7,15,0, 
2003,7,16,0, 
2003,7,17,1.62, 
2003,7,18,1.02, 
2003,7,19,0, 
2003,7,20,0, 
2003,7,21,0, 
2003,7,22,2.6, 
2003,7,23,11.18, 
2003,7,24,1.21, 
2003,7,25,6.37, 
2003,7,26,3.28, 
2003,7,27,0, 
2003,7,28,0, 
2003,7,29,7.65, 
2003,7,30,39.62, 
2003,7,31,6.3, 
2003,8,1,0.71, 
2003,8,2,0, 
2003,8,3,7.4, 
2003,8,4,27.6, 
2003,8,5,6.89, 
2003,8,6,0, 
2003,8,7,0, 
2003,8,8,39.83, 
2003,8,9,5.75, 
2003,8,10,0, 
2003,8,11,0, 
2003,8,12,0, 
2003,8,13,0, 
2003,8,14,12.95, 
2003,8,15,9.87, 
2003,8,16,8.76, 
2003,8,17,5.61, 
2003,8,18,8.19, 
2003,8,19,0, 
2003,8,20,0, 
2003,8,21,2.23, 
2003,8,22,0, 
2003,8,23,16.38, 
2003,8,24,1.51, 
2003,8,25,9.39, 
2003,8,26,7.78, 
2003,8,27,1.06, 
2003,8,28,0, 
2003,8,29,0, 
2003,8,30,0, 
2003,8,31,0, 
2003,9,1,0, 
2003,9,2,3.63, 
2003,9,3,16.5, 
2003,9,4,0.53, 
2003,9,5,5.84, 
2003,9,6,8.8, 
2003,9,7,1.12, 
2003,9,8,0, 
2003,9,9,31.09, 
2003,9,10,22.74, 
2003,9,11,1.9, 
2003,9,12,0, 
2003,9,13,0, 
2003,9,14,0, 
2003,9,15,0, 
2003,9,16,14.65, 
2003,9,17,32.16, 
2003,9,18,10.05, 
2003,9,19,13.56, 
2003,9,20,0.68, 
2003,9,21,6.14, 
2003,9,22,23.31, 
2003,9,23,2.24, 
2003,9,24,0.63, 
2003,9,25,1.27, 
2003,9,26,15.63, 
2003,9,27,32.3, 
2003,9,28,9.37, 
2003,9,29,13.16, 
2003,9,30,16.08, 
2003,10,1,4.34, 
2003,10,2,1.05, 
2003,10,3,1.74, 
2003,10,4,4.66, 
2003,10,5,10.43, 
2003,10,6,0, 
2003,10,7,0, 
2003,10,8,19.5, 
2003,10,9,7.97, 
2003,10,10,3.28, 
2003,10,11,0.68, 
2003,10,12,9.29, 
2003,10,13,3.44, 
2003,10,14,0.88, 
2003,10,15,6.42, 
2003,10,16,2.29, 
2003,10,17,2.06, 
2003,10,18,1.19, 
2003,10,19,5.72, 
2003,10,20,20.96, 
2003,10,21,2.62, 
2003,10,22,7.33, 
2003,10,23,2.16, 
2003,10,24,2.19, 
2003,10,25,8.32, 
2003,10,26,0.41, 
2003,10,27,9.44, 
2003,10,28,14.54, 
2003,10,29,13.51, 
2003,10,30,1.67, 
2003,10,31,1.19, 
2003,11,1,27.71, 
2003,11,2,45.56, 
2003,11,3,0.96, 
2003,11,4,4.4, 
2003,11,5,0, 
2003,11,6,0.59, 
2003,11,7,20.4, 
2003,11,8,0, 
2003,11,9,0.58, 
2003,11,10,5.11, 
2003,11,11,39.66, 
2003,11,12,2.04, 
2003,11,13,12.18, 
2003,11,14,21.05, 
2003,11,15,38.54, 
2003,11,16,9.64, 
2003,11,17,0.52, 
2003,11,18,0, 
2003,11,19,21.24, 
2003,11,20,9.4, 
2003,11,21,39.62, 
2003,11,22,0.89, 
2003,11,23,6.23, 
2003,11,24,3.89, 
2003,11,25,10.55, 
2003,11,26,12.48, 
2003,11,27,1.25, 
2003,11,28,5.38, 
2003,11,29,1.53, 
2003,11,30,13.02, 
2003,12,1,28.02, 
2003,12,2,38.51, 
2003,12,3,13.19, 
2003,12,4,13.71, 
2003,12,5,28.15, 
2003,12,6,0, 
2003,12,7,14.26, 
2003,12,8,0.8, 
2003,12,9,12.84, 
2003,12,10,12.38, 
2003,12,11,15.27, 
2003,12,12,11.35, 
2003,12,13,0.67, 
2003,12,14,9.56, 
2003,12,15,2.88, 
2003,12,16,7.38, 
2003,12,17,6.43, 
2003,12,18,14.47, 
2003,12,19,0, 
2003,12,20,16.51, 
2003,12,21,0, 
2003,12,22,4.63, 
2003,12,23,1.1, 
2003,12,24,0, 
2003,12,25,35.21, 
2003,12,26,1.73, 
2003,12,27,4.19, 
2003,12,28,2.3, 
2003,12,29,2.38, 
2003,12,30,37.27, 
2003,12,31,25.63, 
2004,1,1,6.54, 
2004,1,2,0.45, 
2004,1,3,0.29, 
2004,1,4,1.28, 
2004,1,5,7.07, 
2004,1,6,12.67, 
2004,1,7,14.62, 
2004,1,8,10.22, 
2004,1,9,6.05, 
2004,1,10,1.97, 
2004,1,11,9.62, 
2004,1,12,8.32, 
2004,1,13,18.32, 
2004,1,14,1.27, 
2004,1,15,0.73, 
2004,1,16,3.4, 
2004,1,17,1.46, 
2004,1,18,3.52, 
2004,1,19,0.53, 
2004,1,20,0, 
2004,1,21,0.37, 
2004,1,22,1.41, 
2004,1,23,1.88, 
2004,1,24,0.99, 
2004,1,25,0, 
2004,1,26,0, 
2004,1,27,0, 
2004,1,28,0, 
2004,1,29,5.08, 
2004,1,30,4.07, 
2004,1,31,3.1, 
2004,2,1,0.95, 
2004,2,2,0, 
2004,2,3,12.49, 
2004,2,4,4.06, 
2004,2,5,2.31, 
2004,2,6,1.76, 
2004,2,7,1.23, 
2004,2,8,0.77, 
2004,2,9,2.21, 
2004,2,10,2, 
2004,2,11,0, 
2004,2,12,0, 
2004,2,13,0.59, 
2004,2,14,9.06, 
2004,2,15,3.55, 
2004,2,16,23.86, 
2004,2,17,15.66, 
2004,2,18,38.6, 
2004,2,19,8.46, 
2004,2,20,50.97, 
2004,2,21,2.79, 
2004,2,22,7.86, 
2004,2,23,0.7, 
2004,2,24,3.09, 
2004,2,25,1.79, 
2004,2,26,33.79, 
2004,2,27,3.57, 
2004,2,28,0.84, 
2004,2,29,3.36, 
2004,3,1,5.64, 
2004,3,2,28.23, 
2004,3,3,7.95, 
2004,3,4,9.03, 
2004,3,5,16.89, 
2004,3,6,7.94, 
2004,3,7,1.53, 
2004,3,8,8.76, 
2004,3,9,13.57, 
2004,3,10,14.02, 
2004,3,11,7.51, 
2004,3,12,21.95, 
2004,3,13,1.25, 
2004,3,14,8.52, 
2004,3,15,71.01, 
2004,3,16,8.9, 
2004,3,17,1.69, 
2004,3,18,2.59, 
2004,3,19,54.68, 
2004,3,20,26.94, 
2004,3,21,22.12, 
2004,3,22,3.18, 
2004,3,23,16.8, 
2004,3,24,4.78, 
2004,3,25,12.17, 
2004,3,26,12.77, 
2004,3,27,6.84, 
2004,3,28,20.14, 
2004,3,29,27.72, 
2004,3,30,0, 
2004,3,31,5.34, 
2004,4,1,21.73, 
2004,4,2,6.47, 
2004,4,3,7.48, 
2004,4,4,1.09, 
2004,4,5,5.15, 
2004,4,6,4.12, 
2004,4,7,8.89, 
2004,4,8,11.44, 
2004,4,9,31.85, 
2004,4,10,3.24, 
2004,4,11,1.82, 
2004,4,12,0.44, 
2004,4,13,32.22, 
2004,4,14,8.33, 
2004,4,15,20.2, 
2004,4,16,3.64, 
2004,4,17,6.47, 
2004,4,18,6.6, 
2004,4,19,36.16, 
2004,4,20,10.67, 
2004,4,21,17.88, 
2004,4,22,12.08, 
2004,4,23,8.96, 
2004,4,24,1.49, 
2004,4,25,3.63, 
2004,4,26,11.11, 
2004,4,27,2.63, 
2004,4,28,4.54, 
2004,4,29,0, 
2004,4,30,6.95, 
2004,5,1,62.72, 
2004,5,2,4.38, 
2004,5,3,2.71, 
2004,5,4,1.17, 
2004,5,5,33.64, 
2004,5,6,0, 
2004,5,7,0, 
2004,5,8,0, 
2004,5,10,0, 
2004,5,11,0, 
2004,5,12,0, 
2004,5,13,18.03, 
2004,5,14,11.68, 
2004,5,15,86.07, 
2004,5,16,56.67, 
2004,5,17,1, 
2004,5,18,0, 
2004,5,19,1.07, 
2004,5,20,6.25, 
2004,5,21,13.55, 
2004,5,22,12.07, 
2004,5,23,2.49, 
2004,5,24,0, 
2004,5,25,7.21, 
2004,5,26,14.64, 
2004,5,27,41.57, 
2004,5,28,20.14, 
2004,5,29,0, 
2004,5,30,0, 
2004,5,31,5.06, 
2004,6,1,1.73, 
2004,6,2,4.17, 
2004,6,3,15.98, 
2004,6,4,0, 
2004,6,5,0, 
2004,6,6,6.27, 
2004,6,7,57.13, 
2004,6,8,79, 
2004,6,9,12.41, 
2004,6,11,3.11, 
2004,6,12,0, 
2004,6,13,0, 
2004,6,14,0, 
2004,6,15,0, 
2004,6,16,0, 
2004,6,17,0, 
2004,6,18,0, 
2004,6,19,3.34, 
2004,6,20,6.46, 
2004,6,21,23.15, 
2004,6,22,23.83, 
2004,6,23,5.15, 
2004,6,24,2.75, 
2004,6,25,5.68, 
2004,6,26,0, 
2004,6,27,8.98, 
2004,6,28,0, 
2004,6,29,0, 
2004,6,30,22.9, 
2004,7,1,2.41, 
2004,7,2,4.72, 
2004,7,3,47.51, 
2004,7,4,2.29, 
2004,7,5,4.11, 
2004,7,6,13.07, 
2004,7,7,6.07, 
2004,7,8,1.27, 
2004,7,9,5.76, 
2004,7,10,2.86, 
2004,7,11,15.69, 
2004,7,12,3.37, 
2004,7,13,4.78, 
2004,7,14,10.01, 
2004,7,15,3.16, 
2004,7,16,0, 
2004,7,17,33.84, 
2004,7,18,1.99, 
2004,7,19,0, 
2004,7,20,0, 
2004,7,21,0, 
2004,7,22,0, 
2004,7,23,4.32, 
2004,7,24,0, 
2004,7,25,71.63, 
2004,7,26,10.01, 
2004,7,27,3.48, 
2004,7,28,2.52, 
2004,7,29,0, 
2004,7,30,12.03, 
2004,7,31,11.79, 
2004,8,1,0, 
2004,8,2,0, 
2004,8,3,0, 
2004,8,4,0, 
2004,8,5,7.57, 
2004,8,6,6.51, 
2004,8,7,4.36, 
2004,8,8,0, 
2004,8,9,0, 
2004,8,10,0, 
2004,8,11,0, 
2004,8,12,0, 
2004,8,13,0, 
2004,8,14,1.32, 
2004,8,15,5.09, 
2004,8,16,17.37, 
2004,8,17,8.85, 
2004,8,18,17.1, 
2004,8,19,0, 
2004,8,20,7, 
2004,8,21,0, 
2004,8,22,0, 
2004,8,23,9.91, 
2004,8,24,5.51, 
2004,8,25,5.89, 
2004,8,26,56.53, 
2004,8,27,0, 
2004,8,28,0, 
2004,8,29,50.5, 
2004,8,30,28.89, 
2004,8,31,1.67, 
2004,9,1,0, 
2004,9,2,13.49, 
2004,9,3,4.55, 
2004,9,4,5.3, 
2004,9,5,17.89, 
2004,9,6,3.68, 
2004,9,7,1.09, 
2004,9,8,7.62, 
2004,9,9,11.76, 
2004,9,10,6.18, 
2004,9,11,0.46, 
2004,9,12,6.46, 
2004,9,13,3.07, 
2004,9,14,0, 
2004,9,15,0, 
2004,9,16,0, 
2004,9,17,0.59, 
2004,9,18,31.11, 
2004,9,19,3.37, 
2004,9,20,13.61, 
2004,9,21,12.41, 
2004,9,22,15.95, 
2004,9,23,10.49, 
2004,9,24,4.73, 
2004,9,25,14.62, 
2004,9,26,15.26, 
2004,9,27,12.23, 
2004,9,28,6.31, 
2004,9,29,0, 
2004,9,30,5.19, 
2004,10,1,7.22, 
2004,10,2,10.51, 
2004,10,3,6.31, 
2004,10,4,16.73, 
2004,10,5,12.56, 
2004,10,6,13.9, 
2004,10,7,8.09, 
2004,10,8,1.07, 
2004,10,9,9, 
2004,10,10,8.62, 
2004,10,11,12.01, 
2004,10,12,5.77, 
2004,10,13,0, 
2004,10,14,4.45, 
2004,10,15,10.94, 
2004,10,16,0.99, 
2004,10,17,13.46, 
2004,10,18,0, 
2004,10,19,3.01, 
2004,10,20,22.1, 
2004,10,21,7.66, 
2004,10,22,10.09, 
2004,10,23,6.15, 
2004,10,24,21.81, 
2004,10,25,3.19, 
2004,10,26,2.14, 
2004,10,27,6.57, 
2004,10,28,8.95, 
2004,10,29,11.74, 
2004,10,30,0, 
2004,10,31,3.24, 
2004,11,1,58.99, 
2004,11,2,4.53, 
2004,11,3,5.8, 
2004,11,4,3.96, 
2004,11,5,11.95, 
2004,11,6,11.18, 
2004,11,7,1.24, 
2004,11,8,36.02, 
2004,11,9,0, 
2004,11,10,0, 
2004,11,11,8.74, 
2004,11,12,29.89, 
2004,11,13,34.21, 
2004,11,14,1.24, 
2004,11,15,0, 
2004,11,16,0.46, 
2004,11,17,0.95, 
2004,11,18,35.35, 
2004,11,19,23.65, 
2004,11,20,1.66, 
2004,11,21,2.56, 
2004,11,22,7.35, 
2004,11,23,4.85, 
2004,11,24,9.94, 
2004,11,25,3.1, 
2004,11,26,7.33, 
2004,11,27,4.9, 
2004,11,28,1.12, 
2004,11,29,21.77, 
2004,11,30,31.09, 
2004,12,1,10.98, 
2004,12,2,1.12, 
2004,12,3,1.24, 
2004,12,4,0, 
2004,12,5,23.66, 
2004,12,6,1.95, 
2004,12,7,0.68, 
2004,12,8,2.24, 
2004,12,9,11.14, 
2004,12,10,16.45, 
2004,12,11,7.39, 
2004,12,12,6.06, 
2004,12,13,5.6, 
2004,12,14,16.87, 
2004,12,15,8.4, 
2004,12,16,14.54, 
2004,12,17,9.82, 
2004,12,18,5.34, 
2004,12,19,35.64, 
2004,12,20,19.22, 
2004,12,21,19.87, 
2004,12,22,42.75, 
2004,12,23,0.65, 
2004,12,24,0, 
2004,12,25,0, 
2004,12,26,1.58, 
2004,12,27,0.51, 
2004,12,28,0.41, 
2004,12,29,10.48, 
2004,12,30,9.1, 
2004,12,31,18.88, 
2005,1,1,17.71, 
2005,1,2,12.42, 
2005,1,3,1.6, 
2005,1,4,23.85, 
2005,1,5,34.8, 
2005,1,6,12, 
2005,1,7,20.13, 
2005,1,8,0, 
2005,1,9,0.47, 
2005,1,10,2.48, 
2005,1,11,3.82, 
2005,1,12,26.09, 
2005,1,13,8.65, 
2005,1,14,2.41, 
2005,1,15,0, 
2005,1,16,0, 
2005,1,17,19.55, 
2005,1,18,0.99, 
2005,1,19,0, 
2005,1,20,0, 
2005,1,21,4.08, 
2005,1,22,3.05, 
2005,1,23,2.31, 
2005,1,24,15.24, 
2005,1,25,27.85, 
2005,1,26,2.46, 
2005,1,27,20.89, 
2005,1,28,8.55, 
2005,1,29,1.23, 
2005,1,30,16.18, 
2005,1,31,11.8, 
2005,2,1,15.52, 
2005,2,2,10.78, 
2005,2,3,0.92, 
2005,2,4,0, 
2005,2,5,0, 
2005,2,6,2.41, 
2005,2,7,22.98, 
2005,2,8,1.24, 
2005,2,9,25.66, 
2005,2,10,16.06, 
2005,2,11,41.09, 
2005,2,12,12.69, 
2005,2,13,10.5, 
2005,2,14,18.11, 
2005,2,15,1.65, 
2005,2,16,1.74, 
